reviewer_id,experiment_id,arm_id,endpoint,n_ita,n_served,positive_n,rate_ita,provenance
reviewer_a,E8,time_scope_soft_invalid_time,complete_or_compatible_partial,220,125,65,0.29545454545454547,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E8,time_scope_soft_legal_order,clinical_complete,220,193,35,0.1590909090909091,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E8,time_scope_soft_legal_order,compatible_partial,220,193,64,0.2909090909090909,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E8,time_scope_soft_legal_order,complete_or_compatible_partial,220,193,99,0.45,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E8,time_scope_soft_veto,clinical_complete,220,193,38,0.17272727272727273,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E8,time_scope_soft_veto,compatible_partial,220,193,63,0.2863636363636364,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E8,time_scope_soft_veto,complete_or_compatible_partial,220,193,101,0.4590909090909091,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E9,duplicate_anchor,clinical_complete,400,399,48,0.12,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E9,duplicate_anchor,compatible_partial,400,399,156,0.39,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E9,duplicate_anchor,complete_or_compatible_partial,400,399,204,0.51,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E9,real_views,clinical_complete,400,400,61,0.1525,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E9,real_views,compatible_partial,400,400,155,0.3875,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E9,real_views,complete_or_compatible_partial,400,400,216,0.54,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E9,role_rotated,clinical_complete,400,400,60,0.15,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E9,role_rotated,compatible_partial,400,400,154,0.385,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E9,role_rotated,complete_or_compatible_partial,400,400,214,0.535,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E9,single_anchor,clinical_complete,400,400,49,0.1225,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E9,single_anchor,compatible_partial,400,400,150,0.375,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,E9,single_anchor,complete_or_compatible_partial,400,400,199,0.4975,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,RCR3,compact4_true3gen,clinical_complete,300,175,13,0.043333333333333335,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,RCR3,compact4_true3gen,compatible_partial,300,175,56,0.18666666666666668,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,RCR3,compact4_true3gen,complete_or_compatible_partial,300,175,69,0.23,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,RCR3,lite3_safe,clinical_complete,300,296,22,0.07333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,RCR3,lite3_safe,compatible_partial,300,296,111,0.37,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,RCR3,lite3_safe,complete_or_compatible_partial,300,296,133,0.44333333333333336,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,RCR3,rcr3_default,clinical_complete,300,262,13,0.043333333333333335,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,RCR3,rcr3_default,compatible_partial,300,262,99,0.33,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_a,RCR3,rcr3_default,complete_or_compatible_partial,300,262,112,0.37333333333333335,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,ab02_flat__clean_fixed,clinical_complete,200,200,50,0.25,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,ab02_flat__clean_fixed,compatible_partial,200,200,56,0.28,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,ab02_flat__clean_fixed,complete_or_compatible_partial,200,200,106,0.53,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,ab02_flat__clean_shuffled_blocks,clinical_complete,200,199,56,0.28,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,ab02_flat__clean_shuffled_blocks,compatible_partial,200,199,49,0.245,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,ab02_flat__clean_shuffled_blocks,complete_or_compatible_partial,200,199,105,0.525,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,ab02_flat__options_fixed,clinical_complete,200,199,129,0.645,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,ab02_flat__options_fixed,compatible_partial,200,199,32,0.16,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,ab02_flat__options_fixed,complete_or_compatible_partial,200,199,161,0.805,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,ab02_flat__options_shuffled_blocks,clinical_complete,200,199,121,0.605,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,ab02_flat__options_shuffled_blocks,compatible_partial,200,199,34,0.17,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,ab02_flat__options_shuffled_blocks,complete_or_compatible_partial,200,199,155,0.775,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,aphhm_hierarchical__clean_fixed,clinical_complete,200,189,41,0.205,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,aphhm_hierarchical__clean_fixed,compatible_partial,200,189,65,0.325,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,aphhm_hierarchical__clean_fixed,complete_or_compatible_partial,200,189,106,0.53,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,aphhm_hierarchical__clean_shuffled_blocks,clinical_complete,200,189,43,0.215,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,aphhm_hierarchical__clean_shuffled_blocks,compatible_partial,200,189,58,0.29,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,aphhm_hierarchical__clean_shuffled_blocks,complete_or_compatible_partial,200,189,101,0.505,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,aphhm_hierarchical__options_fixed,clinical_complete,200,187,121,0.605,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,aphhm_hierarchical__options_fixed,compatible_partial,200,187,39,0.195,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,aphhm_hierarchical__options_fixed,complete_or_compatible_partial,200,187,160,0.8,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,aphhm_hierarchical__options_shuffled_blocks,clinical_complete,200,176,101,0.505,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,aphhm_hierarchical__options_shuffled_blocks,compatible_partial,200,176,42,0.21,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E1,aphhm_hierarchical__options_shuffled_blocks,complete_or_compatible_partial,200,176,143,0.715,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E10,isolated_rrf,clinical_complete,400,400,36,0.09,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E10,isolated_rrf,compatible_partial,400,400,115,0.2875,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E10,isolated_rrf,complete_or_compatible_partial,400,400,151,0.3775,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E10,isolated_supervisor,clinical_complete,400,400,38,0.095,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E10,isolated_supervisor,compatible_partial,400,400,133,0.3325,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E10,isolated_supervisor,complete_or_compatible_partial,400,400,171,0.4275,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E10,sequential_rrf,clinical_complete,400,400,42,0.105,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E10,sequential_rrf,compatible_partial,400,400,136,0.34,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E10,sequential_rrf,complete_or_compatible_partial,400,400,178,0.445,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E10,sequential_supervisor,clinical_complete,400,400,45,0.1125,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E10,sequential_supervisor,compatible_partial,400,400,136,0.34,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E10,sequential_supervisor,complete_or_compatible_partial,400,400,181,0.4525,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,hard_negative_refine_off,clinical_complete,400,400,49,0.1225,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,hard_negative_refine_off,compatible_partial,400,400,124,0.31,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,hard_negative_refine_off,complete_or_compatible_partial,400,400,173,0.4325,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,hard_negative_refine_on,clinical_complete,400,400,51,0.1275,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,hard_negative_refine_on,compatible_partial,400,400,135,0.3375,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,hard_negative_refine_on,complete_or_compatible_partial,400,400,186,0.465,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,off_refine_off,clinical_complete,400,400,50,0.125,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,off_refine_off,compatible_partial,400,400,127,0.3175,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,off_refine_off,complete_or_compatible_partial,400,400,177,0.4425,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,off_refine_on,clinical_complete,400,400,49,0.1225,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,off_refine_on,compatible_partial,400,400,145,0.3625,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,off_refine_on,complete_or_compatible_partial,400,400,194,0.485,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,random_refine_off,clinical_complete,400,400,48,0.12,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,random_refine_off,compatible_partial,400,400,130,0.325,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,random_refine_off,complete_or_compatible_partial,400,400,178,0.445,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,random_refine_on,clinical_complete,400,400,51,0.1275,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,random_refine_on,compatible_partial,400,400,136,0.34,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,random_refine_on,complete_or_compatible_partial,400,400,187,0.4675,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,relevant_refine_off,clinical_complete,400,400,49,0.1225,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,relevant_refine_off,compatible_partial,400,400,129,0.3225,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,relevant_refine_off,complete_or_compatible_partial,400,400,178,0.445,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,relevant_refine_on,clinical_complete,400,400,50,0.125,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,relevant_refine_on,compatible_partial,400,400,136,0.34,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E11,relevant_refine_on,complete_or_compatible_partial,400,400,186,0.465,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k10_first,clinical_complete,300,300,29,0.09666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k10_first,compatible_partial,300,300,89,0.2966666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k10_first,complete_or_compatible_partial,300,300,118,0.3933333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k10_pairwise,clinical_complete,300,256,30,0.1,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k10_pairwise,compatible_partial,300,256,89,0.2966666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k10_pairwise,complete_or_compatible_partial,300,256,119,0.39666666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k10_pointwise,clinical_complete,300,252,28,0.09333333333333334,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k10_pointwise,compatible_partial,300,252,83,0.27666666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k10_pointwise,complete_or_compatible_partial,300,252,111,0.37,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k5_first,clinical_complete,300,300,29,0.09666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k5_first,compatible_partial,300,300,89,0.2966666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k5_first,complete_or_compatible_partial,300,300,118,0.3933333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k5_pairwise,clinical_complete,300,258,29,0.09666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k5_pairwise,compatible_partial,300,258,90,0.3,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k5_pairwise,complete_or_compatible_partial,300,258,119,0.39666666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k5_pointwise,clinical_complete,300,257,31,0.10333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k5_pointwise,compatible_partial,300,257,86,0.2866666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,graph_k5_pointwise,complete_or_compatible_partial,300,257,117,0.39,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_depth1_k10_pairwise,clinical_complete,300,299,39,0.13,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_depth1_k10_pairwise,compatible_partial,300,299,109,0.36333333333333334,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_depth1_k10_pairwise,complete_or_compatible_partial,300,299,148,0.49333333333333335,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_depth2_k10_pairwise,clinical_complete,300,300,40,0.13333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_depth2_k10_pairwise,compatible_partial,300,300,110,0.36666666666666664,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_depth2_k10_pairwise,complete_or_compatible_partial,300,300,150,0.5,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k10_first,clinical_complete,300,300,29,0.09666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k10_first,compatible_partial,300,300,89,0.2966666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k10_first,complete_or_compatible_partial,300,300,118,0.3933333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k10_pairwise,clinical_complete,300,298,41,0.13666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k10_pairwise,compatible_partial,300,298,114,0.38,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k10_pairwise,complete_or_compatible_partial,300,298,155,0.5166666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k10_pointwise,clinical_complete,300,298,39,0.13,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k10_pointwise,compatible_partial,300,298,103,0.3433333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k10_pointwise,complete_or_compatible_partial,300,298,142,0.47333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k5_first,clinical_complete,300,300,29,0.09666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k5_first,compatible_partial,300,300,89,0.2966666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k5_first,complete_or_compatible_partial,300,300,118,0.3933333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k5_pairwise,clinical_complete,300,300,41,0.13666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k5_pairwise,compatible_partial,300,300,107,0.3566666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k5_pairwise,complete_or_compatible_partial,300,300,148,0.49333333333333335,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k5_pointwise,clinical_complete,300,299,41,0.13666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k5_pointwise,compatible_partial,300,299,103,0.3433333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,raw_k5_pointwise,complete_or_compatible_partial,300,299,144,0.48,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k10_first,clinical_complete,300,300,29,0.09666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k10_first,compatible_partial,300,300,89,0.2966666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k10_first,complete_or_compatible_partial,300,300,118,0.3933333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k10_pairwise,clinical_complete,300,299,33,0.11,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k10_pairwise,compatible_partial,300,299,98,0.32666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k10_pairwise,complete_or_compatible_partial,300,299,131,0.43666666666666665,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k10_pointwise,clinical_complete,300,299,28,0.09333333333333334,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k10_pointwise,compatible_partial,300,299,97,0.3233333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k10_pointwise,complete_or_compatible_partial,300,299,125,0.4166666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k5_first,clinical_complete,300,300,29,0.09666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k5_first,compatible_partial,300,300,89,0.2966666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k5_first,complete_or_compatible_partial,300,300,118,0.3933333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k5_pairwise,clinical_complete,300,298,32,0.10666666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k5_pairwise,compatible_partial,300,298,101,0.33666666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k5_pairwise,complete_or_compatible_partial,300,298,133,0.44333333333333336,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k5_pointwise,clinical_complete,300,298,29,0.09666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k5_pointwise,compatible_partial,300,298,100,0.3333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E12,s1_k5_pointwise,complete_or_compatible_partial,300,298,129,0.43,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E14x,mosaic_adaptive4v2_v1,clinical_complete,300,300,49,0.16333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E14x,mosaic_adaptive4v2_v1,compatible_partial,300,300,88,0.29333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E14x,mosaic_adaptive4v2_v1,complete_or_compatible_partial,300,300,137,0.45666666666666667,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E14x,mosaic_lite_v1,clinical_complete,300,300,48,0.16,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E14x,mosaic_lite_v1,compatible_partial,300,300,85,0.2833333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E14x,mosaic_lite_v1,complete_or_compatible_partial,300,300,133,0.44333333333333336,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,collapse_obligation_ledger,clinical_complete,400,400,65,0.1625,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,collapse_obligation_ledger,compatible_partial,400,400,145,0.3625,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,collapse_obligation_ledger,complete_or_compatible_partial,400,400,210,0.525,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,e7_contrast,clinical_complete,400,400,60,0.15,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,e7_contrast,compatible_partial,400,400,149,0.3725,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,e7_contrast,complete_or_compatible_partial,400,400,209,0.5225,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,evidence_count_control,clinical_complete,400,400,31,0.0775,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,evidence_count_control,compatible_partial,400,400,122,0.305,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,evidence_count_control,complete_or_compatible_partial,400,400,153,0.3825,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,forest_evidence_integrator,clinical_complete,400,400,68,0.17,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,forest_evidence_integrator,compatible_partial,400,400,141,0.3525,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,forest_evidence_integrator,complete_or_compatible_partial,400,400,209,0.5225,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,pairwise_tournament,clinical_complete,400,400,69,0.1725,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,pairwise_tournament,compatible_partial,400,400,142,0.355,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E4,pairwise_tournament,complete_or_compatible_partial,400,400,211,0.5275,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_component5,clinical_complete,200,166,118,0.59,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_component5,compatible_partial,200,166,27,0.135,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_component5,complete_or_compatible_partial,200,166,145,0.725,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_parent5,clinical_complete,200,166,106,0.53,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_parent5,compatible_partial,200,166,35,0.175,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_parent5,complete_or_compatible_partial,200,166,141,0.705,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_sibling5,clinical_complete,200,165,98,0.49,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_sibling5,compatible_partial,200,165,26,0.13,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_sibling5,complete_or_compatible_partial,200,165,124,0.62,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_synonym5,clinical_complete,200,165,126,0.63,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_synonym5,compatible_partial,200,165,23,0.115,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_synonym5,complete_or_compatible_partial,200,165,149,0.745,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_unrelated5,clinical_complete,200,166,113,0.565,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_unrelated5,compatible_partial,200,166,23,0.115,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,add_unrelated5,complete_or_compatible_partial,200,166,136,0.68,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,base4,clinical_complete,200,200,147,0.735,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,base4,compatible_partial,200,200,21,0.105,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,base4,complete_or_compatible_partial,200,200,168,0.84,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,nested_width6,clinical_complete,200,166,100,0.5,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,nested_width6,compatible_partial,200,166,24,0.12,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,nested_width6,complete_or_compatible_partial,200,166,124,0.62,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,nested_width8,clinical_complete,200,164,88,0.44,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,nested_width8,compatible_partial,200,164,27,0.135,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,nested_width8,complete_or_compatible_partial,200,164,115,0.575,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,remove_non_gold3,clinical_complete,200,200,157,0.785,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,remove_non_gold3,compatible_partial,200,200,16,0.08,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E5,remove_non_gold3,complete_or_compatible_partial,200,200,173,0.865,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6,flat_facts,clinical_complete,300,255,54,0.18,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6,flat_facts,compatible_partial,300,255,76,0.25333333333333335,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6,flat_facts,complete_or_compatible_partial,300,255,130,0.43333333333333335,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6,raw_vignette,clinical_complete,300,293,81,0.27,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6,raw_vignette,compatible_partial,300,293,91,0.30333333333333334,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6,raw_vignette,complete_or_compatible_partial,300,293,172,0.5733333333333334,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6,typed_event_graph,clinical_complete,300,256,49,0.16333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6,typed_event_graph,compatible_partial,300,256,75,0.25,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6,typed_event_graph,complete_or_compatible_partial,300,256,124,0.41333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6x,flat_facts_padded,clinical_complete,300,255,54,0.18,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6x,flat_facts_padded,compatible_partial,300,255,76,0.25333333333333335,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6x,flat_facts_padded,complete_or_compatible_partial,300,255,130,0.43333333333333335,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6x,flat_facts_unpadded,clinical_complete,300,258,59,0.19666666666666666,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6x,flat_facts_unpadded,compatible_partial,300,258,67,0.22333333333333333,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E6x,flat_facts_unpadded,complete_or_compatible_partial,300,258,126,0.42,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E7b,exact_synonym,clinical_complete,400,399,65,0.1625,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E7b,exact_synonym,compatible_partial,400,399,163,0.4075,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E7b,exact_synonym,complete_or_compatible_partial,400,399,228,0.57,individual_blinded_model_reviewer_sensitivity_not_root
reviewer_b,E7b,legacy_substring,clinical_complete,400,399,50,0.125,individual_blinded_model_reviewer_sensitivity_not_root
